run_id,model,strategy,module,function,fn_id,source_file,test_output_file,ccm,range,line_start,line_end,source_hash,duration_ns,tokens,generation_success,jest_success,runtime_repairs,repair_tokens,repair_success_count,repair_fail_count,requires_typescript_repair,analysis_eligible,execution_status,artifact_disposition,total_tests,passed_tests,failed_tests,pending_tests,fn_statements_total,fn_statements_covered,fn_statements_pct,fn_branches_total,fn_branches_covered,fn_branches_pct,fn_functions_total,fn_functions_covered,fn_functions_pct,error
run-20260901T031236.570959Z,qwen_coder_7b,structured,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,25578495400,1713,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_coder_7b,structured,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,90702765600,2725,True,True,1.0,1377.0,1.0,0.0,False,True,jest_success,accepted,4.0,3.0,0.0,1.0,3.0,3.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_coder_7b,structured,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,14155965100,1793,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_coder_7b,structured,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,25886401300,1883,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_coder_7b,structured,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,121575346400,3653,True,True,2.0,9899.0,5.0,0.0,False,True,jest_success,accepted,4.0,1.0,0.0,3.0,27.0,4.0,14.81,32.0,1.0,3.12,2.0,1.0,50.0,
run-20260901T031236.570959Z,qwen_coder_7b,structured,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,131322710400,3671,True,True,1.0,1450.0,1.0,0.0,False,True,jest_success,accepted,8.0,8.0,0.0,0.0,22.0,19.0,86.36,49.0,41.0,83.67,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,62136530800,3540,True,True,1.0,5540.0,0.0,2.0,False,True,jest_success,accepted,4.0,2.0,0.0,2.0,11.0,9.0,81.82,8.0,5.0,62.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,29324621700,2697,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,5.0,5.0,0.0,0.0,10.0,10.0,100.0,20.0,19.0,95.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,18303006200,2140,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,15805748700,1924,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,77997454100,5047,True,True,3.0,68845.0,7.0,9.0,False,True,jest_success,accepted,11.0,1.0,0.0,10.0,37.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,83585725800,5569,True,True,1.0,11555.0,0.0,3.0,False,True,jest_success,accepted,7.0,4.0,0.0,3.0,37.0,18.0,48.65,33.0,14.0,42.42,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,58532668100,3995,True,True,2.0,25445.0,6.0,4.0,False,True,jest_success,accepted,7.0,0.0,0.0,7.0,18.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,78400813000,4967,False,,,,,,,False,generation_invalid,,,,,,,,,,,,,,,invalid_block
run-20260901T031236.570959Z,gemma_4,zero_shot,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,15315034100,1917,True,True,1.0,9995.0,0.0,2.0,False,True,jest_success,accepted,2.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,41855547900,3237,True,True,1.0,7844.0,2.0,1.0,False,True,jest_success,accepted,4.0,3.0,0.0,1.0,10.0,8.0,80.0,8.0,5.0,62.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,13713130100,1889,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,12762950100,1912,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,67939979300,4650,True,True,1.0,23695.0,4.0,3.0,False,True,jest_success,accepted,9.0,4.0,0.0,5.0,29.0,16.0,55.17,28.0,13.0,46.43,3.0,3.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,27962954700,2431,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,53488810100,3655,True,True,2.0,23141.0,3.0,5.0,False,True,jest_success,accepted,6.0,0.0,0.0,6.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,18669380300,1740,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,12644816200,1396,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,44552890500,3055,True,True,1.0,3512.0,0.0,1.0,False,True,jest_success,accepted,4.0,3.0,0.0,1.0,11.0,11.0,100.0,6.0,5.0,83.33,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,10,medium,53,75,0ddb42a2,64007470400,3684,True,True,1.0,15291.0,3.0,2.0,False,True,jest_success,accepted,5.0,0.0,0.0,5.0,7.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,20146828800,1720,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,20640044100,2179,True,True,1.0,3448.0,1.0,0.0,False,True,jest_success,accepted,1.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,17643549000,1893,True,True,1.0,2824.0,0.0,1.0,False,True,jest_success,accepted,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,15544287500,1782,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,26530822300,2922,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,27.0,21.0,77.78,32.0,18.0,56.25,2.0,2.0,100.0,
run-20260901T031236.570959Z,gemma_4,zero_shot,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,75632346500,4816,True,True,3.0,48230.0,3.0,12.0,False,True,jest_success,accepted,12.0,0.0,0.0,12.0,22.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,43415259100,4347,True,True,1.0,2866.0,1.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,11.0,10.0,90.91,8.0,6.0,75.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,38259159500,3967,True,True,2.0,23231.0,10.0,0.0,False,True,jest_success,accepted,5.0,0.0,0.0,5.0,10.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,18258072900,2999,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,14558902300,2847,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,78063756600,5922,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,11.0,11.0,0.0,0.0,37.0,35.0,94.59,34.0,31.0,91.18,2.0,2.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,80055964800,6203,True,True,4.0,31947.0,7.0,1.0,False,True,jest_success,accepted,11.0,8.0,0.0,3.0,37.0,24.0,64.86,33.0,25.0,75.76,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,52242807600,4598,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,7.0,7.0,0.0,0.0,18.0,18.0,100.0,16.0,16.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,74553449800,5637,False,,,,,,,False,generation_invalid,,,,,,,,,,,,,,,invalid_block
run-20260901T031236.570959Z,gemma_4,few_shot,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,19741505700,2986,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,49733769200,4454,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,10.0,10.0,100.0,8.0,7.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,20105789800,3067,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,18104054500,3053,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,52567405200,5011,True,True,2.0,7382.0,2.0,0.0,False,True,jest_success,accepted,8.0,8.0,0.0,0.0,29.0,22.0,75.86,28.0,20.0,71.43,3.0,3.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,24456165900,3275,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,44493696600,4293,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,6.0,6.0,0.0,0.0,12.0,12.0,100.0,12.0,12.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,17875416200,2539,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,12201938800,2321,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,38747041000,3704,True,True,1.0,9692.0,3.0,0.0,False,True,jest_success,accepted,3.0,1.0,0.0,2.0,11.0,9.0,81.82,6.0,3.0,50.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,10,medium,53,75,0ddb42a2,58767840100,4364,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,5.0,5.0,0.0,0.0,7.0,7.0,100.0,18.0,17.0,94.44,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,22564249700,2725,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,32300043700,3442,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,3.0,3.0,100.0,8.0,7.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,17493554000,2885,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,17230546300,2782,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,68814106900,5359,False,,,,,,,False,generation_invalid,,,,,,,,,,,,,,,invalid_block
run-20260901T031236.570959Z,gemma_4,few_shot,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,60769769100,5040,True,True,1.0,4024.0,1.0,0.0,False,True,jest_success,accepted,8.0,8.0,0.0,0.0,22.0,22.0,100.0,49.0,45.0,91.84,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,37123062100,3988,True,True,1.0,6407.0,2.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,11.0,11.0,100.0,8.0,7.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,35406752000,3743,True,True,2.0,29170.0,10.0,0.0,False,True,jest_success,accepted,5.0,0.0,0.0,5.0,10.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,27437240600,3205,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,19874896500,2823,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,98151010800,6789,True,True,2.0,11944.0,1.0,1.0,False,True,jest_success,accepted,12.0,11.0,0.0,1.0,37.0,36.0,97.3,34.0,32.0,94.12,2.0,2.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,117548396600,8116,True,True,4.0,43185.0,9.0,1.0,False,True,jest_success,accepted,11.0,8.0,0.0,3.0,37.0,24.0,64.86,33.0,25.0,75.76,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,62172206200,5000,True,True,2.0,10829.0,3.0,0.0,False,True,jest_success,accepted,7.0,6.0,0.0,1.0,18.0,17.0,94.44,16.0,15.0,93.75,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,104270425000,6923,True,False,4.0,13591.0,3.0,16.0,False,False,jest_failed,restored,11.0,6.0,4.0,1.0,34.0,33.0,97.06,32.0,26.0,81.25,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,17775838000,2846,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,38803238900,4243,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,10.0,10.0,100.0,8.0,7.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,18925407200,2821,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,18632501100,2882,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,70824398300,5810,True,True,2.0,13998.0,3.0,0.0,False,True,jest_success,accepted,10.0,9.0,0.0,1.0,29.0,24.0,82.76,28.0,22.0,78.57,3.0,3.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,25779342800,3103,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,34879470200,3742,True,True,1.0,3387.0,1.0,0.0,False,True,jest_success,accepted,5.0,5.0,0.0,0.0,12.0,12.0,100.0,12.0,12.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,22524754300,2526,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,21545904700,2462,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,36892833600,3568,True,True,2.0,6337.0,2.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,11.0,11.0,100.0,6.0,5.0,83.33,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,10,medium,53,75,0ddb42a2,42274015900,3685,True,True,1.0,3177.0,1.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,7.0,7.0,100.0,18.0,14.0,77.78,1.0,1.0,100.0,
